Unnamed: 0,CD8-Cell-Mean,CD88-Cell-Mean,CD4-Cell-Mean,SIRPa-Cell-Mean,CD56-Cell-Mean,HLA-DR-Cell-Mean,CD11c-Cell-Mean,PD-1-Cell-Mean,CD3-Cell-Mean,CD45-Cell-Mean,CD10-Cell-Mean,CD31-Cell-Mean,CAIX-Cell-Mean,CD20-Cell-Mean,IRF8-Cell-Mean,CD68-Cell-Mean,Cluster.id,Sample.ID,Tumour.NonTumour,ROI,X,Y,Tumour.Grade
68164,42.3981,91.5333,8.5944,0,1286.9768,356.6945,0,0,0,0,0,0,230.937,0,0.4731,0,CD56+,AU94845,Stroma,Position 35,604.25,462.7,3
68165,0,1.8164,4094.7891,0,13086.1777,0,3.8145,0,233.8438,557.9062,0,0,538.7109,0,0,0,CD56+,AU94845,Stroma,Position 35,397.22,464.45,3
68168,0,0.3497,291.7583,0,4821.2627,0,59.0098,0,25.308,52.5362,0,0,198.1718,0,2.4503,0,CD56+,AU94845,Stroma,Position 35,385.08,465.38,3
68169,9.4563,150.4801,53.5739,8.9412,4333.4834,0,53.0938,0,0,0,0,0,93.7186,0,0,0,CD56+,AU94845,Stroma,Position 35,665.43,465.58,3
68170,47.725,146.6771,901.2287,49.0628,2970.29,462.154,5.2706,35.7414,0,0,0,10.9851,661.1779,0,0.1136,0,CD56+,AU94845,Stroma,Position 35,378.11,470,3
68172,0,0,5.7099,0,10188.1748,0,0,0,0,0,0,0,28.1189,0,0,0,CD56+,AU94845,Stroma,Position 35,511.73,472.3,3
68174,0,0,7.7624,0,2973.2891,0,0,0,0,0,0,0,0,0,0,0,CD56+,AU94845,Stroma,Position 35,645.55,472.97,3
68175,0,58.3792,6.5974,0,26316.8691,103.1081,38.6153,0,0,0,0,0,377.139,0,1.1376,0,CD56+,AU94845,Stroma,Position 35,524.62,473.95,3
68176,0,29.1475,2.6397,0,1432.2837,0,0,0,0,0,0,0,0,0,0,0,CD56+,AU94845,Stroma,Position 35,653.97,474,3
68178,0,757.0125,12.2592,43.0862,23199.625,328.2007,4.4954,0,157.502,295.8684,0,0,310.348,0,0,0,CD56+,AU94845,Stroma,Position 35,536.78,476.4,3
68182,0,0,7.8147,0,1183.9203,0,0,0,0.5607,0,0,0,0,0,0.7646,0,CD56+,AU94845,Stroma,Position 35,444.54,484.54,3
68183,91.2854,766.2261,29.069,0,49050.0625,520.6456,1.0249,0,38.7701,147.6705,0,0,22.908,0,0,0,CD56+,AU94845,Stroma,Position 35,547.07,485.76,3
68184,1280.6011,0,23.9863,0,1629.9286,0,1.0008,0,11.8214,15.231,0,0,20.8549,0,25.4384,0,CD56+,AU94845,Stroma,Position 35,614.22,485.81,3
68185,0,0,12.0125,0,1256.427,86.3616,16.7545,0,0.3602,0,0,0,35.644,0,13.4833,0,CD56+,AU94845,Stroma,Position 35,406.09,487.15,3
68186,0,75.6617,0,0,1813.597,0,0,0,0,0,0,0,0,0,7.3443,0,CD56+,AU94845,Stroma,Position 35,670.77,486.44,3
68187,28.863,161.4452,52.7336,25.9777,4535.2617,81.8353,7.4701,0,0,0,0,0,39.5582,0,0,19.859,CD56+,AU94845,Stroma,Position 35,505.05,487.3,3
68189,0,0.9088,22.9788,0,26510.7754,0.4867,0,0,0,1.0575,0,0,287.3522,0,0,0,CD56+,AU94845,Stroma,Position 35,567.56,489.74,3
68190,3.5539,388.4069,13.9063,25.7693,12118.207,17.3807,1.2178,0.1924,0,0,0,0,97.8517,0.8746,16.2857,0,CD56+,AU94845,Stroma,Position 35,594.16,493.45,3
68191,201.7609,997.2326,294.5174,14.8565,5999.7651,3115.7957,39.0217,277.6261,0,1261.037,0,0,884.4348,0,65.9935,50.5087,CD56+,AU94845,Stroma,Position 35,576.91,492.57,3
68192,0,0.7437,0,0,1445.2861,1.5199,0,0,0,0,0,0,155.2049,0,0,0,CD56+,AU94845,Stroma,Position 35,387.16,494.96,3
68193,0,0,1.7474,0,2213.8481,39.5826,2.9698,0,0,0,0,0,66.1454,0,0,0,CD56+,AU94845,Stroma,Position 35,495.26,496.48,3
68194,0,0,4.5588,0,34862.7969,0,4.885,0,0,0,0,0,3.981,0,0,0,CD56+,AU94845,Stroma,Position 35,545.79,495.98,3
68195,0,6.9123,37.1541,0,50339.3633,0,54.6985,0,0,0,0,0,261.4162,0,37.5152,0,CD56+,AU94845,Stroma,Position 35,567.47,498.92,3
68196,32.374,6.6033,111.4683,0,46190.9805,247.5772,37.5268,0,0,6.6228,0,0,5.135,0,10.4228,0,CD56+,AU94845,Stroma,Position 35,576.53,499.66,3
68198,0,71.2195,4638.9604,0,13047.6416,647.0864,29.5967,0,8712.7295,7656.27,0,0,19.2359,0,0,0,DN T cells,AU94845,Stroma,Position 35,444.21,502.06,3
68199,0,0,0,0,14746.2285,0.9966,3.9028,0,0,0,0,0,24.9088,0,74.2883,0,CD56+,AU94845,Stroma,Position 35,549.18,503.1,3
68201,0,988.6675,12161.8828,6.577,5339.6489,111.6134,193.5338,0,16111.3643,18868.0215,0,0,330.2064,0,0,0,DN T cells,AU94845,Stroma,Position 35,373.72,503.06,3
68204,0,0,0,0,763.7587,1006.7391,0,2.0765,1.707,0.0168,0,0,0,0,0,0,CD56+,AU94845,Stroma,Position 35,637.95,504.43,3
68205,0,1174.2542,77.9168,0,36513,1346.7047,0.1271,0,0,61.5224,0,0,35.7047,0,61.1748,0,CD56+,AU94845,Stroma,Position 35,567.68,506.56,3
68206,0,7.0556,4.0556,0,38776.8633,0,0,0,0,6.0862,0,0,189.5907,0,1.9989,0,CD56+,AU94845,Stroma,Position 35,558.61,507.21,3
68207,0,0,0,0,3800.0339,4.4084,0.6444,0,0,0,0,0,77.7823,0,0,0,CD56+,AU94845,Stroma,Position 35,424.08,509.79,3
68208,0,0,100.1951,0,4861.7896,0,3.8086,0,53.5366,72.4844,0,0,92.8202,0,4.0174,0,CD56+,AU94845,Stroma,Position 35,366.98,510.09,3
68209,0,5.7631,0,0,502.2078,4603.5513,0,271.4835,43.965,267.0854,0,10.0175,314.6291,0,0,0,IRF8+HLA-DR+,AU94845,Stroma,Position 35,630.55,509.88,3
68210,0,28.3068,12.4902,0,5668.3022,34.362,0,0,0,60.4827,0,0,250.1441,0,0,0,CD56+,AU94845,Stroma,Position 35,586.29,509.99,3
68211,3.1706,91.6524,27.7522,43.9842,20237.7539,0,13.0983,0,0,0,0,0,348.496,0,55.4712,0,CD56+,AU94845,Stroma,Position 35,478.05,510.44,3
68212,0,0,4562.1802,0,24061.5117,3.5269,35.5517,0,5578.6787,8535.8623,0,0,244.3516,0,3.4912,0,CD56+,AU94845,Stroma,Position 35,396.78,511.46,3
68219,0,4.8496,0,0,0,0,0,0,1090.5107,0,0,0,822.6486,0,37.2314,0,DN T cells,AU94845,Stroma,Position 35,313.03,29.07,3
68227,0,1080.78,24,129.1114,0,6217.043,0,1802.7994,0,0,0,0,140.9584,0,0,0,IRF8+HLA-DR+,AU94845,Stroma,Position 35,103.41,35.86,3
68234,9505.0859,6636.335,343.7233,239.4456,25.1435,755.0957,68.0075,2.7036,3450.8772,9896.5732,0,0,223.8011,0,118.1238,183.3236,CD8 T cells,AU94845,Stroma,Position 35,286.76,42.86,3
68241,4444.3335,776.7415,75.928,127.2655,0.7161,2.2175,0,0,80.0141,1596.9351,0,0,326.0791,0,6.798,0.4025,CD8 T cells,AU94845,Stroma,Position 35,301.14,49.26,3
68248,0,34.4309,6073.3701,0,0,0,36.3554,0,11578.9678,15376.585,0,0,300.3909,0,0,0,DN T cells,AU94845,Stroma,Position 35,96.13,55.27,3
68251,0,0,1144.5366,0,0,0,0,0,939.0381,2074.0957,0,0,121.8177,0,0,0,DN T cells,AU94845,Stroma,Position 35,126.15,59.18,3
68252,0,10.7715,5353.3394,0,0,1.2073,4.5058,0,9610.6367,23687.3945,0,0,586.1258,0,0,0,DN T cells,AU94845,Stroma,Position 35,116.77,59.82,3
68255,0,6391.3296,3596.3811,1983.8729,0,6616.4985,0,2766.9463,1332.0076,9645.2549,0,4.7051,525.3886,0,135.8999,41.5867,CD88+ Monocytes,AU94845,Stroma,Position 35,42.06,66.4,3
68263,0,0,1523.1173,0,0,4.0045,0,0,3865.6628,2737.0938,0,0,733.4227,0,17.6455,0,DN T cells,AU94845,Stroma,Position 35,307.7,85.69,3
68270,3730.0925,6068.9785,59.8921,216.6667,0,375.8104,18.9618,126.5564,1923.8444,7447.7441,0,0,185.3506,0,25.5552,0,CD8 T cells,AU94845,Stroma,Position 35,182.16,95.8,3
68276,9541.0215,0,3.6912,0,0,0,0,0,6801.4634,3458.5647,0,0,56.7698,0,0,0,CD8 T cells,AU94845,Stroma,Position 35,190.59,107.38,3
68296,0,0,30.5111,0,1607.549,0,0,0,0,0,0,0,518.9772,0,0.4233,0,CD56+,AU94845,Stroma,Position 35,257.75,147.05,3
68297,0,6.6969,2126.5337,0,0,183.9616,0,38.2201,5775.1284,9128.7383,0,0,11.3013,0,1.1939,36.8585,DN T cells,AU94845,Stroma,Position 35,57.98,148.61,3
68299,67.8201,142.3329,1433.5968,0,0.2323,19.5355,3.051,32.3508,1033.9427,1897.4301,0,0,2.5892,0,14.071,37.7057,DN T cells,AU94845,Stroma,Position 35,68.51,151.96,3
68313,0,242.3671,4611.0288,699.4141,0,2638.595,2.1637,709.6962,9854.1934,24470.6426,0,0,71.2667,0,1.6826,13.5958,DN T cells,AU94845,Stroma,Position 35,46.73,172.75,3
68314,0,0,4049.4429,0,0.9334,0,32.7284,0,5081.2603,4995.7251,0,0,113.7251,0,14.6579,0,DN T cells,AU94845,Stroma,Position 35,132.24,173.05,3
68319,0,0,3841.8577,3.338,0,508.7341,7.7695,17.8925,5173.4976,9123.3047,0,1.5337,254.9906,0,13.191,0,DN T cells,AU94845,Stroma,Position 35,27.19,184.34,3
68325,0,0,0,0,0,0,0,0,0,0,0,33733.0859,0,0,0,0,Endo,AU94845,Stroma,Position 35,68.69,200.55,3
68328,29106.9023,32.1575,43.4002,18.0877,0,0,60.9195,0,11615.9844,20634.8926,0,1.2945,170.8462,0,0,0,CD8 T cells,AU94845,Stroma,Position 35,191.1,204.29,3
68329,0,1.9615,446.2156,0,0,363.3798,0,0,1951.6681,2634.6057,0,0.447,0,0,0,0,DN T cells,AU94845,Stroma,Position 35,53.93,203.93,3
68334,5693.376,0,1.997,0,6.4799,2.2798,14.2549,0,1094.5347,1192.4684,0,0,442.3169,0,0,0,CD8 T cells,AU94845,Stroma,Position 35,200.75,207.72,3
68336,7769.2646,0,11.8135,0,41.7822,4.2031,0,0,8352.3916,2461.3003,0,0,147.2831,0,7.7366,0,CD8 T cells,AU94845,Stroma,Position 35,37.49,211.35,3
68342,19.418,0,134.47,0,0,6.8453,0,151.068,0,0,0,0,7149.9346,0,0,0,CAIX+ Tumour cells,AU94845,Stroma,Position 35,73.32,221.15,3
68344,8.8947,0,269.7935,0,0,0,0,138.9474,0,0,0,0,13726.7168,0,0,0,CAIX+ Tumour cells,AU94845,Stroma,Position 35,83.9,222.95,3
68354,0,0,13.0256,0,1138.0227,0,0,0,0.4503,2.3618,0,0,662.9883,0,12.0739,0,CD56+,AU94845,Stroma,Position 35,25.08,236.63,3
68355,0,9.5664,83.6035,0,1936.7168,0,1.0204,0,56.5752,0,0,0,372.2274,0,99.1973,0,CD56+,AU94845,Stroma,Position 35,340.37,237.92,3
68357,0,0,16.6014,0,5369.9141,0,0,0,37.2176,4.8467,0,0,229.6835,0,0,0,CD56+,AU94845,Stroma,Position 35,34.54,240.56,3
68361,0,0.0645,1551.8546,0,0,235.0788,75.6128,14.5584,1699.3295,7208.5967,0,0,24.8988,4961.2363,52.9334,0,B cells,AU94845,Stroma,Position 35,13.8,251.04,3
68366,0,635.1726,1092.1604,0,44.2832,24.131,0,0,960.8214,3316.4192,0,0,494.733,0,175.3208,0,DN T cells,AU94845,Stroma,Position 35,327.36,258.89,3
68370,0,0,1179.5925,0,0,0.871,0,0,1932.0918,579.5,0,18571.8008,0,0,0,0,DN T cells,AU94845,Stroma,Position 35,19.01,265.38,3
68371,17771.4727,0,49.3824,0,13.2059,0,45.5614,0,12277.5469,4401.5483,0,0,257.6534,0,0.9138,0,CD8 T cells,AU94845,Stroma,Position 35,125.93,265.15,3
68372,0,18.245,1201.1967,0,79.0799,0.0509,0,0,866.9065,1571.7299,0,0,609.519,0,10.8607,0,DN T cells,AU94845,Stroma,Position 35,325.27,267.11,3
68383,0,0,5459.8267,0,0,138.5509,1.0348,5.2351,14228.2568,12100.752,0,0,152.5959,0,0,0,DN T cells,AU94845,Stroma,Position 35,44.88,279.71,3
68386,0,0,69.5662,0,40.0754,0,0,0,693.053,2382.0388,0,0,1036.33,0,0,0,DN T cells,AU94845,Stroma,Position 35,243.4,283.04,3
68392,0,0,0,0,15.6747,2.0666,0,0,0,0,0,0,3107.9124,0,0,0,CAIX+ Tumour cells,AU94845,Stroma,Position 35,20.67,290.2,3
68398,6017.0688,75.4983,11.0413,72.3601,4.6282,46.6918,67.0303,125.7202,5172.7354,7319.4106,0,16.4021,658.2048,0,0,0,CD8 T cells,AU94845,Stroma,Position 35,59.04,296.99,3
68401,0,0,10.3633,316.494,0,5812.6475,0,2256.3823,0,591.6996,0,0,243.2685,0,0,0,IRF8+HLA-DR+,AU94845,Stroma,Position 35,3.838,301.09,3
68406,0,0,1807.0614,0.0558,1.6791,855.7664,0,11.1584,5845.2686,4075.3267,0,0,0,0,0,0,DN T cells,AU94845,Stroma,Position 35,246.93,310.16,3
68409,0,202.7152,249.9189,0,3.6538,74.4054,0,0,1886.0405,1031.6497,0,0,1038.2755,0,12.0988,21.8389,DN T cells,AU94845,Stroma,Position 35,278.82,316.15,3
68417,0,62.412,10347.8516,0,10.2096,18.4324,37.7487,1.7843,22119.125,21698.8477,0,0,526.7253,0,0,51.1658,DN T cells,AU94845,Stroma,Position 35,283.5,323.4,3
68424,0,209.5962,21.6012,794.782,61.6431,5938.5254,0,3420.6858,0,5922.1826,0,0,376.9169,0,16.7607,13.3224,IRF8+HLA-DR+,AU94845,Stroma,Position 35,41.44,331.15,3
68425,0,1412.6984,9909.5674,0,16.3178,73.1005,0,34.3788,6741.896,11183.0068,0,0,850.1508,0,4.018,259.1418,DN T cells,AU94845,Stroma,Position 35,286.1,331.27,3
68428,0,116.859,9238.6807,0,4032.6245,86.5171,2.5538,0,14488.3564,13040.5176,0,2446.5195,797.2093,0,0,0,DN T cells,AU94845,Stroma,Position 35,327.8,336.68,3
68431,0,5174.6562,528.475,336.0682,34.6798,797.2625,1.4646,548.3359,0,14053.7188,0,182.7822,1136.252,0,69.7034,443.5695,CD8 T cells,AU94845,Stroma,Position 35,282.13,339.17,3
68437,0,319.3505,33.4348,243.6079,0,6218.231,27.3582,194.7459,0,47.1073,0,0,262.9463,0,2.6342,67.437,IRF8+HLA-DR+,AU94845,Stroma,Position 35,64.58,341.64,3
68440,0,188.0826,5726.9565,124.9924,20.7446,118.8966,71.5574,197.372,10498.7354,9372.335,0,0,128.4546,0,0,0,DN T cells,AU94845,Stroma,Position 35,20.32,345.68,3
68442,0,28.0473,6696.7695,0,116.7274,209.2942,3.3257,3.5651,19009.7734,13801.3379,0,0,142.4769,0,0,0,DN T cells,AU94845,Stroma,Position 35,303.73,347.83,3
68444,0,24.0104,8971.8262,0,258.5261,57.9754,205.6219,0,20793.3145,18281.5371,0,4.4165,69.2646,0,0,0,DN T cells,AU94845,Stroma,Position 35,315.85,347.52,3
68462,0,0,0,0,1205.606,0,0,0,0,0,0,0,94.1905,0,0,0,CD56+,AU94845,Stroma,Position 35,29.56,374.12,3
68471,0,210.0142,622.9534,0,19.5754,0.8046,0,0,1778.6288,1383.2644,0,0,185.1643,0,0,0,DN T cells,AU94845,Stroma,Position 35,63.2,386.24,3
68474,0,372.8582,18.1455,0,0,4660.0356,0.5109,20.1827,0,1610.5009,0,0,177.17,0,17.4682,0,IRF8+HLA-DR+,AU94845,Stroma,Position 35,227.87,389.08,3
68477,15254.6436,15.0412,996.8486,2417.146,25.3174,41.3719,926.7194,3138.1213,8992.5146,15454.8896,0,0,4.3497,0,0,0,CD8 T cells,AU94845,Stroma,Position 35,338.32,393.22,3
68482,20277.8301,292.057,264.4295,42.9519,42.6622,4.1342,78.5593,8.6186,4037.3813,4422.8667,0,0,346.9139,0,0,0,CD8 T cells,AU94845,Stroma,Position 35,333.14,399.55,3
68489,0,9.257,25.7302,0,6507.6265,76.1893,0,0,0,11.8107,0,0,186.7826,0,226.1535,3.9284,CD56+,AU94845,Stroma,Position 35,268.73,410.41,3
68491,0,839.2393,169.68,64.6291,0,4725.6206,0,328.5089,0,195.4425,0,0,323.3721,0,141.0527,0,IRF8+HLA-DR+,AU94845,Stroma,Position 35,131.01,412.03,3
68503,0,24.3006,1753.9513,0,11.5452,679.5589,0,0,2351.2415,1608.2783,0,0,76.0127,0,0,1.4266,DN T cells,AU94845,Stroma,Position 35,342.24,428.82,3
68504,0,52.2496,7651.667,28.2316,220.7727,319.9369,53.9299,15.0914,14649.1309,10297.8076,0,0,248.192,0,24.1278,0,DN T cells,AU94845,Stroma,Position 35,330.76,433.54,3
68509,0,0,546.7444,0,18.5628,5.8176,0.5259,178.0125,501.2132,1578.1215,0,830.0446,90.8276,0,0,0,DN T cells,AU94845,Stroma,Position 35,203.34,441.94,3
68513,0,3768.3313,239.4092,2189.3442,0.018,6153.0308,37.3938,2713.1978,9.4897,5083.5635,0,0,89.1944,0,27.3682,72.2748,IRF8+HLA-DR+,AU94845,Stroma,Position 35,343,449.46,3
68516,0,194.3767,67.5529,0,0,9165.6504,0,0,0,52.0416,0,0,827.7701,0,0,0,IRF8+HLA-DR+,AU94845,Stroma,Position 35,113,452.04,3
68524,0,0,2114.1233,0,0,56.9696,0,0,4358.4214,728.9279,0,0,180.7853,0,0,0,DN T cells,AU94845,Stroma,Position 35,223.26,462.08,3
68525,0,50.7718,1706.5642,161.6315,0,616.4461,18.8996,656.0103,6668.0215,1522.0044,0,0,237.3523,0,23.8412,0,DN T cells,AU94845,Stroma,Position 35,217.41,467.11,3
68527,0,28.516,122.3203,0,2.0096,215.5009,0,0.6394,0,225.8639,0,7.2005,193.4311,1537.8904,0,0,B cells,AU94845,Stroma,Position 35,315.41,470.52,3
68528,0,0,0.8494,0,0,2375.9541,0,0,6.0604,0,0,19262.5098,30.1457,0,0,0,IRF8+HLA-DR+,AU94845,Stroma,Position 35,290.83,471.29,3
68530,0,84.9048,2208.5574,3.0602,3.8129,488.7697,0,2.5735,2264.5146,4900.5273,0,0.2254,5.1986,16392.957,0,0,B cells,AU94845,Stroma,Position 35,305.44,476.74,3
68531,229.8752,0,6.8959,0,1473.4277,61.6585,1.7242,0,321.4625,255.0291,0,0,266.4156,0,0,0,CD56+,AU94845,Stroma,Position 35,266.35,480.77,3
68534,0,0,0,0,6665.8467,0,0,0,0,0,0,0,0,0,0,0,CD56+,AU94845,Stroma,Position 35,9.946,481.95,3
68535,7114.4717,82.7183,254.0843,47.4588,18.8085,259.015,5.4794,50.4262,3720.9805,3833.2856,0,0,62.1054,1336.8202,7.427,0,CD8 T cells,AU94845,Stroma,Position 35,334.84,483.79,3
68538,0,0,1499.386,0,54.8168,5.5068,0,0,2591.1726,1961.7358,0,0,491.0322,0,0,0,DN T cells,AU94845,Stroma,Position 35,189.46,485.41,3
68540,982.4293,0,2124.4495,3593.4382,11.4773,2997.353,1.2094,7032.2417,6824.1572,13617.5391,0,0,312.2265,0,0,0,DN T cells,AU94845,Stroma,Position 35,202.18,487.22,3
68541,0,0,0,0,1665.3354,0,0,0,0,0,0,0,0,0,0,0,CD56+,AU94845,Stroma,Position 35,13.78,490.93,3
68542,0,331.4246,2434.8203,49.9981,172.9418,27.0407,0,205.3425,8256.2412,2427.2253,0,0,4.4502,0,0,0,DN T cells,AU94845,Stroma,Position 35,342.63,492.44,3
68544,0,0,32.5068,0,1684.2584,0,0.853,0,0,0,0,0,443.1571,0,0,0,CD56+,AU94845,Stroma,Position 35,284.02,492.94,3
68546,0,51.2889,154.9486,0,42.9168,4051.8647,0,4.6198,0,47.4912,0,0,14.4032,7.7348,0,0,IRF8+HLA-DR+,AU94845,Stroma,Position 35,317.58,498.1,3
68548,0,0,2.7829,1.3118,9876.8506,0,17.3633,0,0,0,0,0,1.0135,0,0,0,CD56+,AU94845,Stroma,Position 35,48.51,502.64,3
68551,0,45.3505,133.4583,0,2345.8589,0,0,0,0,0,0,0,867.5979,0,0,44.0668,CD56+,AU94845,Stroma,Position 35,278.97,506.4,3
68552,0,0,0,0,2767.4927,0,0,0,0,0,0,0,0,0,0,0,CD56+,AU94845,Stroma,Position 35,341.53,507.1,3
68554,0,21.4365,47.6759,0,18517.2578,0,0.6404,0,0,0,0,3.2982,1206.3215,0,0,0,CD56+,AU94845,Stroma,Position 35,131.72,509.74,3
68558,0,0,0,0,1888.001,35.5157,2.7569,0.5157,0,0,0,0,10.9843,0,0,0,CD56+,AU94845,Stroma,Position 35,332.97,512.02,3
68563,0,0,13729.6777,0,0,0,0,0,46776.3398,32816.6094,0,0,307.4874,0,0,0,DN T cells,AU94845,Stroma,Position 36,176.74,444.17,3
68564,0,0,221.7626,0,0,0,0,0,2060.0935,623.1089,0,8.5489,298.9581,0,59.1313,0,DN T cells,AU94845,Stroma,Position 36,169.4,444.05,3
68565,9393.8184,878.3062,122.4228,8007.4258,0,9736.6416,168.1798,15409.3496,5817.5225,24336.3418,0,15.809,545.0843,0,29.2458,186.7093,DN T cells,AU94845,Stroma,Position 36,462.39,382.35,3
68589,0,951.7302,80.8494,263.6312,0,4.9371,0,305.158,38.0689,4236.4561,0,2.2316,378.7731,0,15.6861,101.8527,DN T cells,AU94845,Stroma,Position 36,478.41,65.05,3
68590,0,2015.8348,1549.085,179.5204,1.973,204.7071,0,73.8767,11586.0645,9555.2139,0,1.6885,733.2953,0,45.8826,59.0305,DN T cells,AU94845,Stroma,Position 36,391.09,67.73,3
68593,0,2140.8196,897.5795,2926.4827,33.2318,4218.8901,0,2676.2683,2912.9287,3930.168,0,4.1796,1181.3625,0,0,0.4031,IRF8+HLA-DR+,AU94845,Stroma,Position 36,607.85,70.98,3
68594,9.4088,2133.603,31.0894,2284.6221,7.1919,8108.8579,0,3957.0828,0,1294.6095,0,271.1348,364.2029,0,17.3766,27.4044,IRF8+HLA-DR+,AU94845,Stroma,Position 36,563.67,74.33,3
68595,478.0495,4561.6108,288.3102,1463.511,21.8827,2060.0828,2.3435,1147.7272,4.506,813.1265,0,9.9527,141.4565,0,19.2551,74.7449,CD88+ Monocytes,AU94845,Stroma,Position 36,555.87,74.25,3
68599,0,0,1592.0227,0,44.0302,0,0,0,6816.354,4986.4609,0,0.9093,163.8726,0,18.6728,0,DN T cells,AU94845,Stroma,Position 36,603.85,76.83,3
68604,0,0,1714.8972,2229.0869,0,68.8954,6.0301,8383.833,7239.3652,23643.4141,0,0,482.2925,0,0,0,DN T cells,AU94845,Stroma,Position 36,370.74,82.73,3
68613,0,0,1299.6836,0,0.0948,22.751,0,0,2537.8418,2745.1987,0,0,223.9172,0,3.9555,0,DN T cells,AU94845,Stroma,Position 36,636.21,87.41,3
68614,0,42.7422,1203.8187,102.6505,1.2096,81.8098,16.5739,94.5685,3552.0659,2909.6558,0,1.0047,167.6544,0,2.2251,1.7479,DN T cells,AU94845,Stroma,Position 36,466.91,89.8,3
68616,0,0,753.0137,244.8141,1.2399,1.6122,0,404.996,781.7579,976.9066,0,17.6149,776.4794,0,12.9593,8.6282,DN T cells,AU94845,Stroma,Position 36,355.66,91.82,3
68618,0,455.8834,2224.3125,5.7074,131.2149,187.3065,0,14.3443,4315.8789,6321.1509,0,4.603,376.151,0,0,0,DN T cells,AU94845,Stroma,Position 36,630.15,97.23,3
68632,0,5.0425,714.4339,27.3414,12.6086,11.2126,13.8713,0,2980.4167,3645.2219,0,0.6874,508.3626,0,9.2937,0,DN T cells,AU94845,Stroma,Position 36,445.27,116.75,3
68649,11806.8252,1416.7408,6.8486,0,86.4117,0,28.8991,0,2657.6616,7731.4414,0,0,348.1067,0,54.0011,2.0201,CD8 T cells,AU94845,Stroma,Position 36,385.83,140.22,3
68657,0,0,145.5844,0,0,0,0,0,2027.1716,690.9193,0,0,284.1113,0,43.8544,15.7607,DN T cells,AU94845,Stroma,Position 36,471.14,149.97,3
68662,0,0,4696.6294,0,0,0,0,0,28706.6699,19428.7793,0,0.6781,143.8975,0,0.1583,31.5054,CD8 T cells,AU94845,Stroma,Position 36,466.32,154.75,3
68670,0,0,2319.9829,0,0,1.657,30,0,3078.3191,708.4249,0,0,704.529,0,0,1.4317,DN T cells,AU94845,Stroma,Position 36,635.3,166.67,3
68672,0,454.1326,11.9329,0,0,8146.7998,0,0.5831,0,4.0622,0,0,121.5506,0,0,31.769,IRF8+HLA-DR+,AU94845,Stroma,Position 36,590.49,170.72,3
68681,0,0,4002.2632,0.7697,35.2721,68.0098,73.7008,0,6264.7031,3308.4165,0,3.8336,72.4688,0,72.6697,0,DN T cells,AU94845,Stroma,Position 36,571.85,182.25,3
68687,0,169.242,2594.6526,5.5074,1.6756,123.8304,330.0977,0,10281.8037,7451.9692,0,0,176.7954,0,15.0422,57.1169,DN T cells,AU94845,Stroma,Position 36,403.49,198.37,3
68693,0,0,2650.4548,0,0,0,0,0,14146.1768,7620.6118,0,2.3267,1281.6498,0,0,0,DN T cells,AU94845,Stroma,Position 36,486.36,211.2,3
68697,0,0,7898.5859,0,0,1.4361,17.1595,0.0635,15376.2725,14356.7051,0,0,426.7518,0,0,0,DN T cells,AU94845,Stroma,Position 36,524.76,215.83,3
68699,0,1402.9954,2099.4771,363.5376,27.1177,4326.8994,46.8415,645.1749,3912.6045,7248.6743,0,0,338.3454,0,104.1274,886.985,DN T cells,AU94845,Stroma,Position 36,597.9,218.37,3
68703,0,0,231.8818,0,0,0,0,0,0,0,0,50.5595,3118.2991,0,3.8163,1.6678,CAIX+ Tumour cells,AU94845,Stroma,Position 36,373.44,231,3
68704,0,0,3652.126,0,0,0,39.8321,0,7100.8984,2707.2146,0,0,308.6035,0,0,0,DN T cells,AU94845,Stroma,Position 36,647.21,231.14,3
68706,0,819.0659,1127.5015,3.5,0,66.8383,39.5329,49.5389,5723.2231,7307.4941,0,0,574.4566,0,0,0,DN T cells,AU94845,Stroma,Position 36,363.68,232.25,3
68707,0,0,1483.1497,0,0,4.1139,14.2597,0,4386.6152,5915.7646,0,0.0878,461.9018,0,0,5.0624,DN T cells,AU94845,Stroma,Position 36,603.92,233.5,3
68709,0,1810.3849,2843.7783,111.5129,0,1352.1099,9.3719,33.1708,7850.2529,6124.9023,0,0,104.0809,0,0,0,DN T cells,AU94845,Stroma,Position 36,523.24,238.94,3
68710,0,96.0397,2258.958,1.714,0,8.97,61.3608,0,5175.3345,4195.481,0,0.5995,902.9116,0,8.1976,3.464,DN T cells,AU94845,Stroma,Position 36,441.23,240.55,3
68721,0,481.3641,2458.4392,0,0,12.6554,82.5818,55.2114,2282.7815,4017.3799,0,2.7181,27.5787,439.0423,2.5098,0,DN T cells,AU94845,Stroma,Position 36,669.54,252.55,3
68723,0,0,8196.9717,0,0,0,0,0,10368.7725,12977.251,0,0,151.7547,0,0,0,DN T cells,AU94845,Stroma,Position 36,649.13,254.27,3
68725,0,0,594.9292,0,1.3893,27.1664,0,0,1728.3473,1805.9476,0,0,122.6474,0,0,0,DN T cells,AU94845,Stroma,Position 36,640.78,259.31,3
68728,0,1900.0188,4564.4199,5296.502,0.15,2155.9238,7.4192,7968.2534,6935.895,17021.6367,0,143.835,1514.9552,0,19.7903,505.1238,DN T cells,AU94845,Stroma,Position 36,563.27,261.3,3
