Sample ID,Chip ID,ROI,Parent,X,Y,CD8_Cell_Mean,CD88_Cell_Mean,CD4_Cell_Mean,SIRPa_Cell_Mean,CD56_Cell_Mean,HLA-DR_Cell_Mean,CD11c_Cell_Mean,PD-1_Cell_Mean,CD3_Cell_Mean,CD45_Cell_Mean,CD10_Cell_Mean,CD31_Cell_Mean,CAIX_Cell_Mean,CD20_Cell_Mean,IRF8_Cell_Mean,CD68_Cell_Mean,CAIX_Status,CD3_Status,CD4_Status,CD8_Status,CD10_Status,CD11c_Status,CD20_Status,CD31_Status,CD45_Status,CD56_Status,CD68_Status,CD88_Status,HLA-DR_Status,IRF8_Status,PD-1_Status,SIRPa_Status,Cell_Type
AU94845,M872808,Position 67,Stroma,94.05,190.31,0.0,0.0,0.0,0.0,3.4789,625.9003,0.0,0.0,0.0,0.0881,0.0,13818.5176,57.2201,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 67,Stroma,85.07,193.52,0.0,0.0,0.7935,0.0,258.6195,0.0855,0.0,0.0,251.4336,1185.9764,0.0,68.8407,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,77.03,193.35,0.0,0.0,0.0,0.0,0.0,2.5903,1.1805,0.0,0.0,1.196,27386.4414,0.0,14.0631,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,341.76,193.75,6.8651,181.3322,0.0,0.0,407.9377,2.8526,349.7653,0.0,41.9943,525.5567,20726.3828,0.0,28.2971,218.822,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,160.67,195.8,0.0,0.0,0.0,0.0,0.0962,253.3677,0.0043,1.0068,0.0,6.634,0.0,7719.8628,51.154,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,136.91,198.01,0.0,0.0,0.0,0.0,20.6859,81.2228,42.0446,0.0,1.1348,0.0,5787.1782,0.0,260.275,69.3196,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,19.59,198.31,0.0,0.0,0.0,0.0,6.2308,9.2378,2.4995,0.0,0.0,0.0,32658.5781,0.0,0.0,0.0,1.5355,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,247.66,198.46,35.1132,11.3154,56.1065,0.0,70.6051,0.0,319.0687,0.0,9.5755,51.9259,49481.9688,0.0,2425.771,181.9232,0.0,0.3504,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,358.67,199.74,43.3926,1598.6017,0.0,0.0,940.5444,80.5831,1014.1031,0.0,173.0315,332.7837,31790.5449,0.0,261.0014,176.9384,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,232.2,202.14,68.7886,48.967,61.1274,0.0,191.5907,20.057,731.0195,0.0,96.0675,160.5187,13825.8604,0.0,4371.7241,353.952,0.0,0.0,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 67,Stroma,351.82,202.52,0.0,826.2645,0.0,0.0,1572.9371,6.1587,1121.4248,0.0,518.2166,932.8909,5890.5391,0.0,786.876,802.0331,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,190.95,203.85,81.9844,249.0448,31.5205,0.0,124.2602,0.0,739.6813,0.0,54.3021,75.1228,21780.7246,0.0,3320.3772,211.1764,0.0,8.6988,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,174.76,206.58,0.0,0.0,0.0,0.0,1.3344,0.0,0.0,0.0,0.0,0.066,421.342,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,213.51,208.18,7.9048,69.0688,17.5841,0.0,131.4466,7.9058,582.9958,0.0,25.2593,84.0201,27323.2324,0.0,2834.8486,270.9905,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,142.91,213.41,16194.8467,50.7367,0.0,0.0,167.5157,119.5423,0.0,6.3135,3299.3887,10565.0254,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD8 T cells
AU94845,M872808,Position 67,Stroma,196.1,213.16,22.9795,131.4565,19.942,0.0,183.8804,0.0,1026.4656,0.0,57.8122,187.2077,57828.7188,0.0,3346.4348,423.3158,0.0,2.4064,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,90.79,215.7,0.0,0.0,0.0,0.0,26.8608,0.0,1.0319,0.0,0.0,0.0,5615.4731,0.0,3.5664,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,25.95,216.06,0.0,0.0,0.0,0.0,205.0486,0.0,1.4164,0.0,0.0,0.0,2616.4792,0.0,6.4816,4.8802,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,206.75,215.95,92.5796,98.2575,54.5709,0.0,116.1057,29.0261,424.2027,0.0,14.9216,58.2948,27387.3594,0.0,6647.2202,173.2487,0.0,11.2786,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 67,Stroma,110.69,220.08,0.0,0.1703,0.0923,0.0,0.0,53.2758,8.2297,0.0,0.0,0.0,0.0,0.0,139.8341,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,3.294,223.38,0.0,0.0,24.5502,0.0,710.3321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,179.79,223.2,0.0,46.2024,0.8709,0.0,71.3264,0.0,311.4066,0.0,0.0122,60.5934,50379.1758,0.0,978.3875,60.9005,10.0262,23.2269,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,345.67,225.15,3390.5769,0.0,0.0,0.0,796.5822,0.0,0.0,0.0,128.5928,194.7255,0.0,128.7958,298.9973,0.0,16.3329,0.0,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,201.8,226.69,0.1804,27.0739,8.4759,0.0,46.8764,18.9787,343.2628,0.0,31.5852,31.598,55054.9141,0.0,4881.6221,66.2997,57.8892,21.875,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 67,Stroma,116.06,226.88,0.0,0.0,0.0,0.0,11.3271,3.1663,18.7225,0.0,0.0,0.0,0.0,0.0,497.6454,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,303.02,227.54,0.0,4.7665,0.0,0.0,117.8503,0.0,94.4314,0.0,0.0,39.8974,22969.5781,0.0,366.6848,37.467,14.8764,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,207.87,229.56,19.7949,17.0354,20.4424,0.0,25.1717,489.8717,171.1051,0.0,2.0222,16.6404,19345.9551,0.0,3386.9163,33.3707,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,316.38,230.68,0.0,8.5216,0.0,0.0,59.2341,0.0,109.1602,0.0,0.0,3.4466,18231.0664,0.0,112.9374,22.8583,0.8244,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,121.31,229.86,0.0,0.0,0.0,0.0,6.7153,0.0,10.303,0.0,0.0,0.0,0.0,0.0,750.9089,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,106.68,229.83,0.0,0.0,0.0,0.0,16.1193,0.0,8.806,0.0,0.0,0.0,0.0,0.0,167.0903,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,127.25,229.32,0.0,8.4814,0.0,0.0,14.6011,16.4707,3.8697,0.0,0.0,0.0,0.0,0.0,312.4282,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,130.42,236.82,0.0,4.268,0.0,0.0,24.283,0.5475,6.8735,0.0,0.0,1.5193,134.7056,0.0,183.9271,0.0,0.0,10.6116,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,120.75,236.76,0.0,0.0,0.0,0.0,0.6434,0.0,46.5935,0.0,0.0,0.0,0.0,0.0,707.1614,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,110.7,237.86,0.0,3.5842,3.8717,0.0,23.008,0.0,18.7124,0.0,0.0,0.0,0.0,0.0,832.0882,1.8397,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,76.26,241.4,0.0,0.0,0.0,0.0,0.0,0.0,21.3013,0.0,0.0,0.0,58095.9648,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,154.1,241.78,17521.1758,0.0,0.0,0.0,0.0,0.6707,0.0,0.0,1129.6572,1796.4177,181.7696,129.9456,0.0,0.0,60.4113,0.0,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,88.62,241.86,0.0,0.0,0.0,0.0,87.7242,0.0,0.0,0.0,0.0,0.0,7237.3613,0.0,5.6766,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,115.83,243.41,0.0,2.5188,3.2759,0.0,1.2119,0.0,3.6976,0.0,0.0,0.0,0.0,0.0,339.7815,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,218.46,245.28,0.0,12.6825,5.6746,0.0,38.7193,14.5035,145.0298,0.0,5.6982,8.3807,26965.4492,0.0,991.1868,23.8184,5.3219,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,55.19,245.94,0.0,0.0,0.0,0.0,98.7287,10.83,0.1404,0.0,0.0,0.0,26908.6445,285.0229,9.3725,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,77.93,249.18,0.0,0.0,0.0,0.0,0.0,0.0,0.6856,0.0,0.0,0.0,19687.709,159.1782,72.085,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,204.8,248.54,19.7086,7.735,4.1066,0.0,25.6081,0.0,114.4355,0.0,16.9878,15.7766,51764.9609,0.0,2343.7319,16.2365,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,22.71,247.93,0.0,0.0,0.0,0.0,39.3343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2975,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,114.17,250.56,0.0,0.3747,0.0,0.0,51.0276,1.0162,31.3976,0.0,0.0,0.0,21.1819,0.0,268.3147,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,20.28,254.93,5146.8569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.3857,2133.8413,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,210.52,255.43,33.2253,173.0467,16.7253,0.0,165.8146,0.0,181.897,0.0,17.75,77.3489,28653.0488,0.0,5258.1279,119.0852,0.8104,12.7404,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 67,Stroma,193.35,257.28,3.36,0.0,7.9117,0.0,12.1417,41.8281,34.324,0.0,0.0,0.0,18676.9844,0.0,2141.5459,3.9001,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,62.43,259.47,0.0,0.0,0.0,0.0,0.0,31.5979,0.0,0.0,0.0,0.0,1.511,12484.041,28.7135,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 67,Stroma,5.966,260.38,0.0,0.6373,0.0,0.0,39.1038,38.326,256.1174,0.0,8.7526,590.7673,11701.6025,0.0,150.6205,600.6656,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,224.74,262.82,0.0,0.0,5.47,0.0,13.0799,8.3862,75.7683,0.0,0.0,0.0,22635.127,0.0,261.4554,0.6325,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,216.74,262.87,5.2885,0.0,18.142,0.0,34.7069,0.0,60.1329,0.0,4.8293,14.0967,9183.083,0.0,2276.0891,38.1949,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,263.14,265.56,0.0,5.0702,0.0,0.0,16.7625,0.0,52.0958,0.0,0.0,0.0,28105.7793,0.0,751.0472,0.0,4.6356,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,2.254,266.54,0.0,16.493,0.0,0.0,69.6197,0.5634,345.2648,0.0,29.8141,909.8591,13497.6455,0.0,384.2761,1410.3296,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,100.96,269.05,0.0,0.0,0.0,0.0,0.0,63.137,0.0,0.0,0.0,0.0,488.9048,0.0,0.0,0.0,69.6695,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,272.36,269.82,0.0,0.0,0.0,0.0,42.7148,6.0052,18.8427,0.0,0.0,0.0,29649.2539,192.1504,345.0052,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,22.59,275.6,0.0,0.0,0.0,0.0,44.2946,1.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,253.66,279.87,0.0,5.375,0.0,0.0,22.3656,38.2287,23.5944,0.0,0.0,0.0,0.0,586.1819,32.0578,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,241.58,281.79,0.0,0.0,0.0,0.0,10.8444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,329.24,281.55,0.0,45.489,0.0,0.0,48.5798,0.0,199.2464,0.0,7.8275,57.096,128.8418,0.0,0.0,102.5863,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,46.03,283.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.409,0.0,0.0,2759.4595,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,320.16,287.12,0.0,24.5876,0.0,0.0,80.2401,0.0,248.8875,0.0,2.7913,47.1601,6493.4072,0.0,9.23,95.386,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,22.84,287.41,17569.2988,0.0,0.0,0.0,0.0,4.9732,0.3585,0.0,447.5387,6129.6934,0.0,0.0,23.081,0.0,0.0,0.0,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,332.29,289.19,0.0,3.0151,3.5988,0.0,125.2609,2.4585,199.8854,0.0,0.0,74.356,11184.166,0.0,387.0724,239.9774,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,115.38,291.99,0.0,0.0,0.0,0.0,28.1094,1742.3782,0.0,0.0,0.0,0.0,0.0,2042.0022,1.7763,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,309.31,291.61,0.0,363.8309,0.0,0.0,161.8904,3.6433,219.7054,0.0,35.9841,225.041,2729.7053,0.0,22.0938,191.4954,0.0,133.7014,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,150.03,294.32,0.0,9.8075,0.0,0.0,63.9351,0.0,75.2406,0.0,4.8295,2.8483,13674.9961,0.0,22.4195,94.0397,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,306.97,299.07,0.0,0.0,0.0,0.0,2.2602,56.815,78.4389,0.0,0.0,17.6204,13785.7139,0.0,370.3513,46.8106,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,365.87,300.48,0.0,5.7657,0.0,0.9652,37.0663,603.0472,0.3067,0.0,0.0,0.0,0.0,8672.7402,204.5483,0.0,25.4938,10.5461,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,280.47,302.09,0.0,15.1676,0.0,0.0,72.9264,0.0,159.0505,0.0,0.4468,12.5922,1738.2535,0.0,94.5275,36.1472,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,351.89,302.85,0.0,164.1742,0.0,0.0,0.0,9.0389,28.8814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5181,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,76.58,307.62,0.0,0.0,0.0,0.0,0.5919,220.2374,33.7768,0.0,0.0,0.0,0.0,0.0,8.297,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,129.71,307.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1623.1301,0.0,0.0,76.7805,18715.5762,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,174.21,308.79,0.0,0.6445,0.0,0.0,57.6072,0.0,55.9918,0.0,0.0,12.9231,11483.8438,0.0,24.345,80.2121,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,87.47,308.94,2.6678,0.0,0.0,0.0,2.3578,12.2389,11.8444,0.0,0.0,0.0,573.6367,0.0,4.4256,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,354.43,311.33,0.0,0.0,0.0,0.0,0.0,280.3415,21.6316,0.0,0.0,26.9731,0.0,0.0,2.5328,162.6632,11.215,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,281.57,311.44,0.0,0.0,0.0,0.0,9.8088,3.8991,90.1327,0.0,4.0867,35.2867,39357.2383,0.0,299.6372,85.1894,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,232.49,312.16,0.0,0.0,0.47,0.0,11.643,0.0,57.3322,0.0,0.0,3.1036,13907.0977,0.0,86.3142,23.7868,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,338.72,312.98,0.0,1154.147,0.0,0.0,146.8004,0.0,0.0,0.0,0.0,143.2244,0.0,0.0,4.8649,205.2691,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,191.05,312.93,0.0,0.0,0.0,0.0,51.6998,0.0,105.2104,0.0,15.7636,33.3522,5764.0049,0.0,12.539,10.9019,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,159.3,312.95,0.0,1.2009,0.0,0.0,20.9737,0.0,38.7838,0.0,0.7629,15.7947,22607.8027,0.0,34.5532,20.3699,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,181.94,313.37,0.0,5.9159,0.0,0.0,58.6435,9.4753,189.1554,0.0,3.2633,10.6216,8089.5449,0.0,5.9909,127.1298,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 67,Stroma,277.2,314.16,0.0,56.3852,0.0,0.0,9.5205,18.0902,118.8893,0.0,9.6721,8.4119,33742.6562,0.0,70.9119,64.0389,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
