Sample ID,Chip ID,ROI,Parent,X,Y,CD8_Cell_Mean,CD88_Cell_Mean,CD4_Cell_Mean,SIRPa_Cell_Mean,CD56_Cell_Mean,HLA-DR_Cell_Mean,CD11c_Cell_Mean,PD-1_Cell_Mean,CD3_Cell_Mean,CD45_Cell_Mean,CD10_Cell_Mean,CD31_Cell_Mean,CAIX_Cell_Mean,CD20_Cell_Mean,IRF8_Cell_Mean,CD68_Cell_Mean,CAIX_Status,CD3_Status,CD4_Status,CD8_Status,CD10_Status,CD11c_Status,CD20_Status,CD31_Status,CD45_Status,CD56_Status,CD68_Status,CD88_Status,HLA-DR_Status,IRF8_Status,PD-1_Status,SIRPa_Status,Cell_Type,CAIX_AutoThreStatus,CD3_AutoThreStatus,CD4_AutoThreStatus,CD8_AutoThreStatus,CD10_AutoThreStatus,CD11c_AutoThreStatus,CD20_AutoThreStatus,CD31_AutoThreStatus,CD45_AutoThreStatus,CD56_AutoThreStatus,CD68_AutoThreStatus,CD88_AutoThreStatus,HLA-DR_AutoThreStatus,IRF8_AutoThreStatus,PD-1_AutoThreStatus,SIRPa_AutoThreStatus,AutoThre_Cell_Type,Cluster.id
AU94844,M1771243,Position 43,Stroma,277.38,472.99,88.833,212.3186,948.6082,5706.2129,0.8058,77.155,0.0,3076.6184,0.0,4002.2437,0.0,6678.729,4.6218,0.0,591.1039,1476.7632,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,80.11,473.4,0.0,0.0,2487.4614,1025.3435,0.0,976.4543,0.0,768.2277,7530.3721,5371.6147,7.6707,0.0,496.6026,0.0,142.1819,1732.2906,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CD4 T cells
AU94844,M1771243,Position 43,Stroma,281.77,474.55,0.0,99.6517,91.8315,239.3236,0.0,72.0742,0.0,361.4157,0.0,46.8764,0.0,11784.8984,1013.4674,11.4135,73.3775,10.1685,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,
AU94844,M1771243,Position 43,Stroma,59.87,475.59,0.0,0.0,13.3884,2696.2244,0.0,0.0328,0.0,452.4502,0.0,799.372,0.0,2511.6128,630.5687,0.0,306.6066,102.5309,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,179.81,476.74,0.0,16.5138,341.4787,1338.3108,0.0,0.7406,0.0,103.614,0.0,44.6516,0.0,476.4261,197.7343,0.0,130.3033,434.317,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 43,Stroma,328.28,478.25,0.0,26.4772,16.1283,0.0,142.0529,5.4716,2.5295,0.0,0.0,0.0,116.5808,0.0,2317.7056,2.2206,18.798,2542.1384,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,102.31,478.3,0.0,0.0,0.0,0.0,0.0,0.7934,0.0,0.0,0.0,0.0,22.0795,0.0,0.0,0.0,0.0,470.1565,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 43,Stroma,53.49,480.3,0.0,0.0,4.2492,18269.1973,0.0,7.1026,0.0,7898.1631,0.0,15606.793,0.0,34308.7734,2171.4817,0.0,377.8998,4958.3169,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Positive,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,162.08,480.37,4585.2363,1.3028,181.7933,57.3669,0.0,0.0,5.2136,0.0,22.4928,17.9016,0.0,15235.5078,2881.0701,0.0,275.5278,440.6079,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CD8 T cells
AU94844,M1771243,Position 43,Stroma,302.05,480.55,228.8957,0.0,66.9147,3423.2339,26.6035,5.4423,0.0,902.6382,505.8278,10736.4648,22.8878,26834.9512,268.9258,0.0,56.5482,27.2401,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Endothelial cells
AU94844,M1771243,Position 43,Stroma,231.75,483.18,0.0,0.0,15.6011,0.0,16955.0898,67.7891,0.0,0.0,0.0,0.0,402.246,0.0,6810.8506,12.6837,13.717,1458.0422,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 43,Stroma,129.73,485.7,0.0,0.0,0.0,517.3082,0.0,7.7243,0.0,3.0086,0.0,93.0736,0.0,0.0,369.4058,0.0,79.7423,544.9075,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,339.01,486.24,0.0,0.0,0.0198,0.0,6039.4839,4.2814,0.0,0.0,0.0,0.0,7.6859,0.0,2725.6516,0.0,18.6304,1407.4243,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 43,Stroma,196.06,486.27,2066.4023,1746.1053,2270.8188,11138.5176,0.5398,7.5436,0.0,1806.8396,34.3311,4705.4053,44.6271,5666.4194,224.9269,75.4526,861.9108,22778.002,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Positive,,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,102.47,487.47,0.0,0.0,0.0,0.0,0.0,6.3957,0.0,0.0,0.0,0.0,23.1424,0.0,1491.3071,0.0,68.2769,862.4406,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,315.71,492.25,6.2463,0.0,0.0,0.0,2555.3508,1.6603,0.0,0.0,0.0,8750.1143,35.7875,94.3324,4620.7163,0.0,369.8301,275.8529,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 43,Stroma,175.41,491.96,213.3365,0.0,9742.5098,438.1122,0.0,13.5096,0.0,0.9663,10561.0518,25932.7773,19.4984,0.0,38.9615,23.3173,17.4487,112.4551,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD4 T cells,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD4 T cells,CD4 T cells
AU94844,M1771243,Position 43,Stroma,136.85,492.87,0.0,25.8178,38.904,21322.6348,0.0,0.4824,0.0,11024.3018,0.0,7744.7183,0.0,379.897,1418.7711,0.0,2061.9551,5116.8311,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Positive,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Positive,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,10.66,494.48,0.0,1.478,13.791,16299.417,0.0,53.8051,0.0,7399.8218,1.9603,3435.7117,0.0,204.7063,1146.4674,25.455,1837.1357,3786.9277,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Positive,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,151.96,494.07,0.0,14.919,290.932,1623.6169,0.0,8.7987,0.0,0.617,39.719,664.251,0.0,3960.8928,451.0588,0.0,15.5908,1160.213,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,187.36,491.52,3227.6167,964.0727,3061.355,11758.208,8.0,82.8347,0.0,2778.4475,554.1992,14642.6113,0.0,273.7309,166.9348,66.7016,76.6941,6630.4448,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Positive,,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,213.67,496.73,0.0,0.0,936.5206,0.0,0.0,0.0,0.0,0.0,4442.8989,6514.5908,0.0,40290.1875,0.0,0.0,38.387,2504.9177,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Endothelial cells
AU94844,M1771243,Position 43,Stroma,175.83,498.76,17994.3691,0.0,135.8391,24.5401,0.0,3.5456,0.0,0.7673,46.8439,10352.5957,0.0,1259.4061,51.7155,44.2921,148.6015,12.6948,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CD8 T cells
AU94844,M1771243,Position 43,Stroma,258.69,498.92,0.0,0.0,10.2186,0.0,676.6226,9.4848,0.0,0.0,0.0,0.0,5.6365,0.0,111.7161,0.0,63.8328,3023.2556,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,144.81,500.15,0.0,0.0,42.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27994.6094,0.0,0.0,26.7474,609.2699,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 43,Stroma,38.02,501.23,0.0,0.0,0.0,0.0,2328.3826,2.8629,0.0,0.0,0.0,0.0,20.5018,0.0,2191.4443,0.0,89.224,103.3898,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 43,Stroma,181.58,503.54,3054.9802,14.5507,12.5183,3265.7754,17.9269,15.0136,0.0,1468.8923,190.6991,12903.9404,13.2654,1967.8203,2.9749,0.0,1.2121,1688.0784,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CD8 T cells
AU94844,M1771243,Position 43,Stroma,191.26,502.59,33802.4062,474.6195,592.1248,7549.0576,183.3861,98.3989,34.2396,2331.083,9056.1426,19803.498,23.0451,424.7816,582.5081,85.9315,106.7515,3790.0217,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,CD8 T cells,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD8 T cells,CD8 T cells
AU94844,M1771243,Position 43,Stroma,130.32,505.06,0.0,0.0,41.8313,1160.1808,0.0,0.7251,0.0,712.8052,0.0,188.1584,0.0,25783.5547,409.5144,0.0,0.0,1525.1436,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 43,Stroma,10.9,509.17,0.0,0.0,0.0,0.0,0.0,17.9066,0.0,0.0,0.0,0.0,0.17,0.0,1779.6738,7.0658,46.1363,761.8376,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,22.55,510.81,0.0,0.0,0.0,0.0,0.0,7.6779,0.0,0.0,0.0,0.0,0.0,0.0,2832.5781,0.0,11.6551,164.2267,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 43,Stroma,286.94,512.48,0.0,0.0,0.0,2004.1117,0.0,0.0,0.0,1126.5006,0.0,8229.7793,0.0,10044.5449,79.7051,0.0,75.7838,555.7673,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CD4 T cells
AU94844,M1771243,Position 43,Stroma,194.04,512.54,20499.4941,0.0,0.0,0.0,0.0,76.5936,62.4158,0.0,11788.2988,7973.395,6.3406,0.0,129.222,0.402,1.6471,208.4931,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD8 T cells,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD8 T cells,CD8 T cells
AU94844,M1771243,Position 43,Stroma,212.56,511.86,0.0,0.0,0.3311,0.0,0.0,2.4011,0.0,0.0,0.0,0.0,96.2899,0.0,1430.0085,0.0,637.3514,910.2217,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,138.6,515.14,0.0,4.7745,804.6541,254.5924,0.0,0.0,0.0,20.4132,307.1107,13393.1055,0.0,1992.8529,183.1989,0.0,7.6134,3078.3264,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CD4 T cells
AU94844,M1771243,Position 43,Stroma,322.29,515.38,0.0,0.0,4.0576,0.0,0.0,0.0,6.0396,0.0,0.0,0.0,0.0,113.3165,744.4802,0.0,0.0,84.4227,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 43,Stroma,478.09,37.04,0.0,0.0,0.0,0.0,108.6463,17.8787,0.0,0.0,0.0,0.0,16.7752,0.0,5535.3477,4.6633,11.8482,426.9092,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,647.31,42.16,0.0,44.7245,13.6317,0.0,960.9924,17.4201,1.3516,0.0,0.0,2.6317,16.7519,0.0,8349.752,35.067,236.0107,1915.2633,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CD56+
AU94844,M1771243,Position 43,Stroma,653.73,47.72,15.2318,0.0,31.1924,0.0,611.5044,69.9767,2.0364,0.0,0.0,0.0,51.5802,0.0,4982.7856,21.5102,776.6487,1114.3134,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,356.59,49.5,0.0,0.0,8.1029,0.0,12.6382,25.8091,0.723,0.0,0.0,0.0,20.8472,0.0,3300.3108,29.6129,188.2984,409.4032,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,495.77,50.6,27181.832,481.1487,767.062,4468.147,513.6313,213.9003,0.0,1935.1787,5349.6196,18486.291,9.2979,2474.1362,7529.98,12.3103,556.3068,5338.0913,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,,CD8 T cells
AU94844,M1771243,Position 43,Stroma,482.7,52.17,25853.4512,298.563,516.3843,21575.4961,64.2031,620.3972,0.0,10294.877,8707.6328,23352.9082,21.7314,177.1967,1263.2404,6.6401,5042.8623,8556.3525,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Positive,Positive,Positive,,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Positive,Positive,Positive,,CD8 T cells
AU94844,M1771243,Position 43,Stroma,382.2,53.13,0.0,0.0,0.0,0.0,279.7786,28.5268,0.0,0.0,0.0,0.0,62.4179,808.3393,3178.7305,56.6125,105.1286,735.8286,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 43,Stroma,473.4,53.65,1323.9692,15.8142,71.7619,1108.1653,38.6527,127.2409,0.0,244.2913,372.7442,1740.4575,4.1877,0.0,2391.5088,49.8095,148.3203,1158.5228,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 43,Stroma,489.37,53.91,25077.8613,1391.2683,2805.9187,14943.4717,210.0122,406.3313,0.0,5890.6909,3619.5569,24460.0938,108.3069,21110.4102,3346.6504,0.0,519.9228,7914.9185,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Positive,,Negative,Positive,Positive,Positive,Negative,Negative,Negative,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Positive,,CD8 T cells
AU94844,M1771243,Position 43,Stroma,599.93,54.39,0.0,14.3397,0.0,27.1485,5029.2559,196.4985,2.5809,0.0,0.0,0.025,8.2838,0.0,11961.6836,0.0574,10.4,1174.8618,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 43,Stroma,475.05,61.92,9662.1689,710.8586,2958.2227,18983.832,56.2695,609.9844,0.0,4688.5488,3668.7805,22878.7598,0.0,12.1437,523.814,0.0,6639.7739,23250.4551,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Positive,Positive,Positive,,Negative,Positive,Positive,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Positive,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 43,Stroma,502.25,62.93,677.5241,11.0728,0.0,340.2646,16068.502,83.6544,0.0,3.4615,17.039,456.6677,15.9169,43.2062,6886.0112,0.0,197.9887,693.9754,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 43,Stroma,624.82,64.08,744.1752,0.0,102.2392,76.765,16868.3555,1296.9138,90.2712,0.0,47.9346,416.8776,89.4506,27644.4375,14356.9375,68.726,768.2712,1718.9569,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 43,Stroma,650.89,66.7,0.0,62.4661,0.0,0.0,15247.1904,66.5719,89.2281,0.0,0.0,0.9207,5.7174,36333.1484,3980.2266,0.0,124.2298,3010.3784,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 43,Stroma,461.76,69.41,27943.6797,0.0,0.0,13.6159,64.5277,94.5838,23.9088,0.0,3915.2749,9350.5713,107.5604,0.0,1091.4723,0.0,115.6751,13775.5205,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,,CD8 T cells
AU94844,M1771243,Position 43,Stroma,634.6,69.95,11885.6387,13.6144,489.1531,1145.7579,1253.3354,860.5724,4.5362,244.3189,570.7147,5328.3062,7.8412,25504.6426,7446.2012,153.4187,481.688,3326.2236,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CD8 T cells
AU94844,M1771243,Position 43,Stroma,479.07,70.64,1095.8345,202.341,175.4984,4211.4277,0.0,13.9016,0.0,626.118,0.0,1252.4442,0.0,29405.1328,1659.6918,0.0,502.059,754.5262,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 43,Stroma,644.83,72.35,1534.243,1015.7385,4539.5396,8825.541,1331.3776,1685.9208,15.7919,2205.8306,3.5608,5137.5718,1.5267,26931.1387,2370.2625,4.8656,181.2127,12685.9951,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Positive,,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Positive,,Mono/Macs/cDC2s
